"","state.county","date","cases","deaths","per100k","days_since_case100","days_since_death10"
"391","Georgia-Banks",2020-07-10,151,1,785.068108557762,31,0
"392","Georgia-Barrow",2020-07-10,606,26,728.015377222489,81,50
"393","Georgia-Bartow",2020-07-10,879,42,815.868124524309,106,96
"394","Georgia-Ben Hill",2020-07-10,228,1,1365.26946107784,28,0
"395","Georgia-Berrien",2020-07-10,167,0,860.957880084549,17,0
"396","Georgia-Bibb",2020-07-10,1622,41,1059.03015820161,87,73
"397","Georgia-Bleckley",2020-07-10,84,1,652.52854812398,0,0
"398","Georgia-Brantley",2020-07-10,129,3,675.074572191114,8,0
"399","Georgia-Brooks",2020-07-10,218,11,1410.36423626836,24,31
"400","Georgia-Bryan",2020-07-10,230,5,580.412345118227,19,0
"401","Georgia-Bulloch",2020-07-10,581,5,729.826148125817,26,0
"402","Georgia-Burke",2020-07-10,167,7,746.10195237457,64,0
"403","Georgia-Butts",2020-07-10,334,35,1339.42893808149,80,72
"404","Georgia-Calhoun",2020-07-10,169,6,2730.65115527549,72,0
"405","Georgia-Camden",2020-07-10,255,2,466.469103281747,18,0
"406","Georgia-Candler",2020-07-10,82,0,759.048412478015,0,0
"407","Georgia-Carroll",2020-07-10,1008,40,840.056003733582,102,82
"408","Georgia-Catoosa",2020-07-10,352,8,520.864160994377,48,0
"409","Georgia-Charlton",2020-07-10,97,2,724.31302270012,0,0
"410","Georgia-Chatham",2020-07-10,2334,38,806.412604083889,96,68
"411","Georgia-Chattahoochee",2020-07-10,462,0,4235.81186394059,40,0
"412","Georgia-Chattooga",2020-07-10,81,2,326.757836136996,0,0
"413","Georgia-Cherokee",2020-07-10,1674,47,646.899019604055,99,81
"414","Georgia-Clarke",2020-07-10,897,15,698.973747574631,87,93
"415","Georgia-Clay",2020-07-10,59,2,2081.8630910374,0,0
"416","Georgia-Clayton",2020-07-10,2708,81,926.584911858097,102,95
"417","Georgia-Clinch",2020-07-10,114,3,1722.57479601088,15,0
"418","Georgia-Cobb",2020-07-10,6708,250,882.467857936883,108,103
"419","Georgia-Coffee",2020-07-10,908,17,2098.3061031128,78,61
"420","Georgia-Colquitt",2020-07-10,1227,20,2690.78947368421,86,69
"421","Georgia-Columbia",2020-07-10,783,12,499.636280102607,84,4
"422","Georgia-Cook",2020-07-10,235,4,1360.74116965837,18,0
"423","Georgia-Coweta",2020-07-10,856,16,576.396043337441,92,32
"424","Georgia-Crawford",2020-07-10,57,0,459.52918413415,0,0
"425","Georgia-Crisp",2020-07-10,308,13,1376.72090112641,86,31
"426","Georgia-Dade",2020-07-10,78,1,483.991064780343,0,0
"427","Georgia-Dawson",2020-07-10,170,3,651.141412593841,50,0
"428","Georgia-DeKalb",2020-07-10,7973,177,1050.05024384398,109,96
"429","Georgia-Decatur",2020-07-10,301,8,1139.97879109226,66,0
"430","Georgia-Dodge",2020-07-10,136,2,660.033972336811,11,0
"431","Georgia-Dooly",2020-07-10,220,13,1643.01717699776,78,68
"432","Georgia-Dougherty",2020-07-10,2138,155,2430.76083496294,109,106
"433","Georgia-Douglas",2020-07-10,1347,39,920.440335376479,96,75
"434","Georgia-Early",2020-07-10,296,31,2904.80863591757,93,82
"435","Georgia-Echols",2020-07-10,192,0,4792.81078382426,44,0
"436","Georgia-Effingham",2020-07-10,260,1,404.379743685455,19,0
"437","Georgia-Elbert",2020-07-10,151,0,786.70417838908,12,0
"438","Georgia-Emanuel",2020-07-10,190,3,839.000264947452,14,0
"439","Georgia-Evans",2020-07-10,42,0,394.218134034166,0,0
"440","Georgia-Fannin",2020-07-10,121,1,462.043684130136,10,0
"441","Georgia-Fayette",2020-07-10,498,19,435.234790816371,90,73
"442","Georgia-Floyd",2020-07-10,693,15,703.567585128632,93,78
"443","Georgia-Forsyth",2020-07-10,1096,15,448.716898940439,93,71
"444","Georgia-Franklin",2020-07-10,248,1,1062.14398903593,40,0
"445","Georgia-Fulton",2020-07-10,10021,321,941.879077426577,112,106
"446","Georgia-Gilmer",2020-07-10,229,2,730.020083521948,59,0
"447","Georgia-Glascock",2020-07-10,14,0,471.221810838102,0,0
"448","Georgia-Glynn",2020-07-10,1487,9,1743.42259531961,45,0
"449","Georgia-Gordon",2020-07-10,491,18,847.092110484274,71,79
"450","Georgia-Grady",2020-07-10,248,4,1006.77952340356,41,0
"451","Georgia-Greene",2020-07-10,111,9,605.762933857236,8,0
"452","Georgia-Gwinnett",2020-07-10,10741,178,1147.23631508678,106,96
"453","Georgia-Habersham",2020-07-10,751,41,1656.81256618426,81,67
"454","Georgia-Hall",2020-07-10,3713,63,1816.17190289619,98,76
"455","Georgia-Hancock",2020-07-10,226,33,2672.34243821686,66,52
"456","Georgia-Haralson",2020-07-10,105,5,352.443609022556,2,0
"457","Georgia-Harris",2020-07-10,415,12,1177.77273243274,40,8
"458","Georgia-Hart",2020-07-10,101,0,385.422629269223,1,0
"459","Georgia-Heard",2020-07-10,78,3,654.197769017865,0,0
"460","Georgia-Henry",2020-07-10,1692,34,721.347538593372,100,82
"461","Georgia-Houston",2020-07-10,938,30,594.186098072379,93,85
"462","Georgia-Irwin",2020-07-10,99,1,1051.40186915888,0,0
"463","Georgia-Jackson",2020-07-10,499,11,683.777080450005,70,15
"464","Georgia-Jasper",2020-07-10,83,1,583.726000421971,0,0
"465","Georgia-Jeff Davis",2020-07-10,144,3,952.695997353622,12,0
"466","Georgia-Jefferson",2020-07-10,173,2,1126.15544850931,10,0
"467","Georgia-Jenkins",2020-07-10,137,12,1579.06869525127,11,16
"468","Georgia-Johnson",2020-07-10,121,2,1254.79622524111,8,0
"469","Georgia-Jones",2020-07-10,131,0,455.890029580651,7,0
"470","Georgia-Lamar",2020-07-10,144,6,754.835665985218,17,0
"471","Georgia-Lanier",2020-07-10,163,3,1563.84917969874,24,0
"472","Georgia-Laurens",2020-07-10,344,1,723.509864131578,49,0
"473","Georgia-Lee",2020-07-10,418,22,1393.7049879968,100,96
"474","Georgia-Liberty",2020-07-10,195,1,317.408643281517,22,0
"475","Georgia-Lincoln",2020-07-10,59,1,744.855447544502,0,0
"476","Georgia-Long",2020-07-10,62,1,316.989621146275,0,0
"477","Georgia-Lowndes",2020-07-10,1810,17,1541.6588590021,82,11
"478","Georgia-Lumpkin",2020-07-10,161,4,479.024099970247,38,0
"479","Georgia-Macon",2020-07-10,137,9,1058.16019155017,43,0
"480","Georgia-Madison",2020-07-10,158,4,528.781793842035,10,0
"481","Georgia-Marion",2020-07-10,97,3,1160.42588826415,0,0
"482","Georgia-McDuffie",2020-07-10,145,8,680.367867867868,10,0
"483","Georgia-McIntosh",2020-07-10,79,1,549.450549450549,0,0
"484","Georgia-Meriwether",2020-07-10,241,3,1138.56474701186,36,0
"485","Georgia-Miller",2020-07-10,58,0,1014.34067855894,0,0
"486","Georgia-Mitchell",2020-07-10,486,40,2222.93372364268,95,96
"487","Georgia-Monroe",2020-07-10,229,19,830.372035680615,53,41
"488","Georgia-Montgomery",2020-07-10,51,0,556.040122110772,0,0
"489","Georgia-Morgan",2020-07-10,74,0,383.89707408176,0,0
"490","Georgia-Murray",2020-07-10,282,2,703.312051077414,37,0
"491","Georgia-Muscogee",2020-07-10,2628,55,1342.39843897655,93,66
"492","Georgia-Newton",2020-07-10,863,14,772.300973654066,88,56
"493","Georgia-Oconee",2020-07-10,224,12,556.107249255214,51,24
"494","Georgia-Oglethorpe",2020-07-10,104,7,681.564978045743,4,0
"495","Georgia-Paulding",2020-07-10,812,16,481.421973474361,89,66
"496","Georgia-Peach",2020-07-10,145,10,526.392216655776,12,4
"497","Georgia-Pickens",2020-07-10,112,5,343.653155779203,6,0
"498","Georgia-Pierce",2020-07-10,238,5,1222.70742358079,40,0
"499","Georgia-Pike",2020-07-10,112,3,590.654994198924,7,0
"500","Georgia-Polk",2020-07-10,297,1,696.970408091428,46,0
"501","Georgia-Pulaski",2020-07-10,60,2,538.744724791236,0,0
"502","Georgia-Putnam",2020-07-10,204,12,922.28400922284,35,32
"503","Georgia-Quitman",2020-07-10,20,1,869.943453675511,0,0
"504","Georgia-Rabun",2020-07-10,67,3,390.966913695513,0,0
"505","Georgia-Randolph",2020-07-10,211,25,3113.01268810859,92,86
"506","Georgia-Richmond",2020-07-10,1517,60,749.069218538599,92,85
"507","Georgia-Rockdale",2020-07-10,654,11,719.503608519627,89,18
"508","Georgia-Schley",2020-07-10,29,1,551.645425147422,0,0
"509","Georgia-Screven",2020-07-10,107,7,766.146355434627,4,0
"510","Georgia-Seminole",2020-07-10,54,2,667.490729295426,0,0
"511","Georgia-Spalding",2020-07-10,538,33,806.56042456861,86,71
"512","Georgia-Stephens",2020-07-10,303,6,1168.75602700096,55,0
"513","Georgia-Stewart",2020-07-10,211,3,3186.82978402054,16,0
"514","Georgia-Sumter",2020-07-10,603,50,2042.40617802466,95,88
"515","Georgia-Talbot",2020-07-10,93,3,1501.21065375303,0,0
"516","Georgia-Taliaferro",2020-07-10,2,0,130.123617436565,0,0
"517","Georgia-Tattnall",2020-07-10,179,0,707.901605631575,17,0
"518","Georgia-Taylor",2020-07-10,35,2,436.40897755611,0,0
"519","Georgia-Telfair",2020-07-10,172,3,1084.48928121059,13,0
"520","Georgia-Terrell",2020-07-10,238,28,2789.82534286719,92,93
"521","Georgia-Thomas",2020-07-10,578,32,1300.30820453983,87,86
"522","Georgia-Tift",2020-07-10,950,28,2337.36836925499,76,58
"523","Georgia-Toombs",2020-07-10,315,5,1174.05888930302,28,0
"524","Georgia-Towns",2020-07-10,64,1,531.693943673673,0,0
"525","Georgia-Treutlen",2020-07-10,45,1,652.079408781336,0,0
"526","Georgia-Troup",2020-07-10,1716,38,2454.16321043448,82,46
"527","Georgia-Turner",2020-07-10,188,17,2354.41452723857,48,68
"528","Georgia-Twiggs",2020-07-10,41,1,504.926108374384,0,0
"529","Georgia-Union",2020-07-10,98,3,399.820488760149,0,0
"530","Georgia-Unknown",2020-07-10,1363,1,12.8373900145073,105,0
"531","Georgia-Upson",2020-07-10,384,45,1458.96656534954,89,82
"532","Georgia-Walker",2020-07-10,367,12,526.081908229527,46,15
"533","Georgia-Walton",2020-07-10,527,28,557.123677227702,75,50
"534","Georgia-Ware",2020-07-10,596,16,1667.8793306095,79,73
"535","Georgia-Warren",2020-07-10,30,0,570.993528740008,0,0
"536","Georgia-Washington",2020-07-10,177,1,868.75429468931,11,0
"537","Georgia-Wayne",2020-07-10,139,0,464.463527917934,6,0
"538","Georgia-Webster",2020-07-10,32,2,1227.46451860376,0,0
"539","Georgia-Wheeler",2020-07-10,56,0,712.921705919796,0,0
"540","Georgia-White",2020-07-10,167,4,542.243002792389,43,0
"541","Georgia-Whitfield",2020-07-10,1705,15,1629.58290323814,72,29
"542","Georgia-Wilcox",2020-07-10,134,15,1551.82397220614,46,68
"543","Georgia-Wilkes",2020-07-10,88,1,900.071596604275,0,0
"544","Georgia-Wilkinson",2020-07-10,109,9,1217.33303551485,3,0
"545","Georgia-Worth",2020-07-10,351,22,1733.59016150541,87,73
"546","Guam-Unknown",2020-07-10,1279,6,759.429032870986,102,0
"547","Hawaii-Hawaii",2020-07-10,98,0,48.6320981772888,0,0
"548","Hawaii-Honolulu",2020-07-10,867,13,88.9629505737443,105,75
"549","Hawaii-Kauai",2020-07-10,43,0,59.48017097091,0,0
"550","Hawaii-Maui",2020-07-10,131,6,78.2477287252788,85,0
"551","Idaho-Ada",2020-07-10,3812,25,791.549605782548,104,84
"552","Idaho-Adams",2020-07-10,12,0,279.459711224965,0,0
"553","Idaho-Bannock",2020-07-10,163,1,185.632288629738,13,0
"554","Idaho-Bear Lake",2020-07-10,3,0,48.9795918367347,0,0
"555","Idaho-Benewah",2020-07-10,24,0,258.120025812003,0,0
"556","Idaho-Bingham",2020-07-10,94,1,200.807502510094,0,0
"557","Idaho-Blaine",2020-07-10,548,5,2380.43525476739,105,0
"558","Idaho-Boise",2020-07-10,8,0,102.158089643724,0,0
"559","Idaho-Bonner",2020-07-10,59,0,128.992763287348,0,0
"560","Idaho-Bonneville",2020-07-10,193,1,162.100418269473,17,0
"561","Idaho-Boundary",2020-07-10,5,0,40.8329930583912,0,0
"562","Idaho-Camas",2020-07-10,1,0,90.4159132007233,0,0
"563","Idaho-Canyon",2020-07-10,1777,10,773.116263285896,97,2
"564","Idaho-Caribou",2020-07-10,20,0,279.524807826695,0,0
"565","Idaho-Cassia",2020-07-10,311,1,1294.21556387849,37,0
"566","Idaho-Clearwater",2020-07-10,5,0,57.1037003197807,0,0
"567","Idaho-Custer",2020-07-10,5,0,115.874855156431,0,0
"568","Idaho-Elmore",2020-07-10,85,2,308.967322162044,0,0
"569","Idaho-Franklin",2020-07-10,34,0,245.027385413664,0,0
"570","Idaho-Fremont",2020-07-10,11,0,83.9758760210703,0,0
"571","Idaho-Gem",2020-07-10,48,0,265.017667844523,0,0
"572","Idaho-Gooding",2020-07-10,82,0,540.220040845905,0,0
"573","Idaho-Idaho",2020-07-10,13,0,77.9984400311994,0,0
"574","Idaho-Jefferson",2020-07-10,24,0,80.3454855880285,0,0
"575","Idaho-Jerome",2020-07-10,289,5,1183.84401114206,54,0
"576","Idaho-Kootenai",2020-07-10,663,1,400.127944380405,26,0
"577","Idaho-Latah",2020-07-10,37,0,92.2509225092251,0,0
"578","Idaho-Lemhi",2020-07-10,3,0,37.3738632116606,0,0
"579","Idaho-Lincoln",2020-07-10,40,0,745.434215430488,0,0
"580","Idaho-Madison",2020-07-10,65,0,162.878692961135,0,0
"581","Idaho-Minidoka",2020-07-10,253,0,1202.52863729265,28,0
"582","Idaho-Nez Perce",2020-07-10,108,19,267.273807166898,5,87
"583","Idaho-Oneida",2020-07-10,8,0,176.561465460163,0,0
"584","Idaho-Owyhee",2020-07-10,76,0,642.814852406327,0,0
"585","Idaho-Payette",2020-07-10,166,2,693.081708488163,11,0
"586","Idaho-Power",2020-07-10,22,0,286.421038927223,0,0
"587","Idaho-Shoshone",2020-07-10,8,0,62.1021580499922,0,0
"588","Idaho-Teton",2020-07-10,32,0,263.548015154011,0,0
"589","Idaho-Twin Falls",2020-07-10,812,26,934.643983517116,86,83
"590","Idaho-Valley",2020-07-10,24,0,210.674157303371,0,0
"591","Idaho-Washington",2020-07-10,130,2,1275.25995683736,12,0
"592","Illinois-Adams",2020-07-10,151,1,230.763352945671,9,0
"593","Illinois-Alexander",2020-07-10,22,0,381.878146155181,0,0
"594","Illinois-Bond",2020-07-10,19,1,115.670278826251,0,0
"595","Illinois-Boone",2020-07-10,630,21,1176.60242043926,71,70
"596","Illinois-Brown",2020-07-10,10,0,152.021891152326,0,0
"597","Illinois-Bureau",2020-07-10,35,2,107.269829594214,0,0
"598","Illinois-Calhoun",2020-07-10,1,0,21.1014982063727,0,0
"599","Illinois-Carroll",2020-07-10,21,2,146.801817546312,0,0
"600","Illinois-Cass",2020-07-10,137,8,1127.85049806537,21,0
"601","Illinois-Champaign",2020-07-10,1018,17,485.480878825308,78,24
"602","Illinois-Christian",2020-07-10,49,5,151.684001981179,0,0
"603","Illinois-Clark",2020-07-10,36,0,233.145521663105,0,0
"604","Illinois-Clay",2020-07-10,2,0,15.1699029126214,0,0
"605","Illinois-Clinton",2020-07-10,245,17,652.254938501677,73,63
"606","Illinois-Coles",2020-07-10,190,17,375.338298334683,48,45
"607","Illinois-Cook",2020-07-10,94605,4693,1836.90718458757,116,109
"608","Illinois-Crawford",2020-07-10,19,0,101.78389671613,0,0
"609","Illinois-Cumberland",2020-07-10,30,0,278.655025078952,0,0
"610","Illinois-De Witt",2020-07-10,16,0,102.314874024811,0,0
"611","Illinois-DeKalb",2020-07-10,653,20,622.515419888081,71,32
"612","Illinois-Douglas",2020-07-10,55,0,282.558438222451,0,0
"613","Illinois-DuPage",2020-07-10,9571,483,1037.03350557632,109,102
"614","Illinois-Edgar",2020-07-10,17,0,99.0618262339025,0,0
"615","Illinois-Edwards",2020-07-10,3,0,46.9116497263487,0,0
"616","Illinois-Effingham",2020-07-10,27,1,79.39308398024,0,0
"617","Illinois-Fayette",2020-07-10,23,3,107.79902512186,0,0
"618","Illinois-Ford",2020-07-10,42,1,324.049070287786,0,0
"619","Illinois-Franklin",2020-07-10,40,0,103.979827913385,0,0
"620","Illinois-Fulton",2020-07-10,16,0,46.592894583576,0,0
"621","Illinois-Gallatin",2020-07-10,5,0,103.562551781276,0,0
"622","Illinois-Greene",2020-07-10,8,0,61.685557868764,0,0
"623","Illinois-Grundy",2020-07-10,188,5,368.237552395503,39,0
"624","Illinois-Hamilton",2020-07-10,7,0,86.2493839329719,0,0
"625","Illinois-Hancock",2020-07-10,20,1,112.943302462164,0,0
"626","Illinois-Hardin",2020-07-10,2,0,52.3423187647213,0,0
"627","Illinois-Henderson",2020-07-10,8,0,120.373156786037,0,0
"628","Illinois-Henry",2020-07-10,106,1,216.711303743381,3,0
"629","Illinois-Iroquois",2020-07-10,172,5,634.358633916058,59,0
"630","Illinois-Jackson",2020-07-10,347,19,611.453744493392,72,65
"631","Illinois-Jasper",2020-07-10,47,7,489.073881373569,0,0
"632","Illinois-Jefferson",2020-07-10,115,17,305.169302621802,51,73
"633","Illinois-Jersey",2020-07-10,40,1,183.713773940201,0,0
"634","Illinois-Jo Daviess",2020-07-10,52,1,244.878737932658,0,0
"635","Illinois-Johnson",2020-07-10,24,0,193.283401787871,0,0
"636","Illinois-Kane",2020-07-10,8028,281,1507.88030871351,104,98
"637","Illinois-Kankakee",2020-07-10,1465,65,1333.49110702518,95,92
"638","Illinois-Kendall",2020-07-10,1084,23,840.375222885495,91,66
"639","Illinois-Knox",2020-07-10,157,0,315.901728404998,41,0
"640","Illinois-LaSalle",2020-07-10,246,17,226.375507274384,63,50
"641","Illinois-Lake",2020-07-10,10260,428,1473.00566374985,109,99
"642","Illinois-Lawrence",2020-07-10,9,0,57.4052812858783,0,0
"643","Illinois-Lee",2020-07-10,105,2,307.954012200845,7,0
"644","Illinois-Livingston",2020-07-10,54,2,151.481149012567,0,0
"645","Illinois-Logan",2020-07-10,18,0,62.8974771123069,0,0
"646","Illinois-Macon",2020-07-10,243,22,233.633627859128,77,80
"647","Illinois-Macoupin",2020-07-10,66,3,146.908249120776,0,0
"648","Illinois-Madison",2020-07-10,1134,70,431.234456165436,92,81
"649","Illinois-Marion",2020-07-10,77,0,206.961429915334,0,0
"650","Illinois-Marshall",2020-07-10,12,0,104.913446406714,0,0
"651","Illinois-Mason",2020-07-10,24,0,179.654165730968,0,0
"652","Illinois-Massac",2020-07-10,15,0,108.916642462968,0,0
"653","Illinois-McDonough",2020-07-10,104,15,350.380702109022,29,42
"654","Illinois-McHenry",2020-07-10,2296,103,746.001936485863,99,87
"655","Illinois-McLean",2020-07-10,308,15,179.574036392894,68,48
"656","Illinois-Menard",2020-07-10,31,0,254.181698917678,0,0
"657","Illinois-Mercer",2020-07-10,28,0,181.382392951998,0,0
"658","Illinois-Monroe",2020-07-10,150,13,433.062909605335,36,77
"659","Illinois-Montgomery",2020-07-10,69,0,242.838037587105,0,0
"660","Illinois-Morgan",2020-07-10,132,3,392.180165191039,30,0
"661","Illinois-Moultrie",2020-07-10,20,0,137.92152265361,0,0
"662","Illinois-Ogle",2020-07-10,307,5,606.204213810398,75,0
"663","Illinois-Peoria",2020-07-10,628,30,350.48750132549,70,39
"664","Illinois-Perry",2020-07-10,61,1,291.64276152228,0,0
"665","Illinois-Piatt",2020-07-10,21,0,128.48751835536,0,0
"666","Illinois-Pike",2020-07-10,6,0,38.5579332947754,0,0
"667","Illinois-Pope",2020-07-10,1,0,23.9406272444338,0,0
"668","Illinois-Pulaski",2020-07-10,81,0,1518.2755388941,0,0
"669","Illinois-Putnam",2020-07-10,1,0,17.4246384387524,0,0
"670","Illinois-Randolph",2020-07-10,299,7,940.78409162419,76,0
"671","Illinois-Richland",2020-07-10,8,0,51.5696512602333,0,0
"672","Illinois-Rock Island",2020-07-10,1163,30,819.712571980349,89,67
"673","Illinois-Saline",2020-07-10,16,0,68.1111915201567,0,0
"674","Illinois-Sangamon",2020-07-10,518,34,266.08860031232,76,71
"675","Illinois-Schuyler",2020-07-10,13,0,192.080378250591,0,0
"676","Illinois-Scott",2020-07-10,1,0,20.1979398101394,0,0
"677","Illinois-Shelby",2020-07-10,20,1,92.4470740501063,0,0
"678","Illinois-St. Clair",2020-07-10,2471,144,951.533775405682,95,87
"679","Illinois-Stark",2020-07-10,7,0,131.037064769749,0,0
"680","Illinois-Stephenson",2020-07-10,282,6,633.73634770102,60,0
"681","Illinois-Tazewell",2020-07-10,167,8,126.704248006495,23,0
"682","Illinois-Union",2020-07-10,202,19,1212.99465561761,59,42
"683","Illinois-Unknown",2020-07-10,1132,201,8.93320699526927,52,33
"684","Illinois-Vermilion",2020-07-10,86,2,113.51936429156,0,0
"685","Illinois-Wabash",2020-07-10,23,0,199.652777777778,0,0
"686","Illinois-Warren",2020-07-10,147,0,872.714319639041,62,0
"687","Illinois-Washington",2020-07-10,25,0,180.024483329733,0,0
"688","Illinois-Wayne",2020-07-10,16,1,98.6740672217083,0,0
"689","Illinois-White",2020-07-10,9,0,66.4844500258551,0,0
"690","Illinois-Whiteside",2020-07-10,208,15,376.98232895333,64,52
"691","Illinois-Will",2020-07-10,7176,324,1038.88132054903,106,99
"692","Illinois-Williamson",2020-07-10,145,4,217.727525263901,16,0
"693","Illinois-Winnebago",2020-07-10,3161,104,1118.6529450901,88,81
"694","Illinois-Woodford",2020-07-10,46,2,119.607894121012,0,0
"695","Indiana-Adams",2020-07-10,50,2,139.754590938312,0,0
"696","Indiana-Allen",2020-07-10,2921,143,770.104851317826,93,92
"697","Indiana-Bartholomew",2020-07-10,599,48,714.976306711706,91,81
"698","Indiana-Benton",2020-07-10,51,0,582.990397805213,0,0
"699","Indiana-Blackford",2020-07-10,44,2,374.213301581902,0,0
"700","Indiana-Boone",2020-07-10,492,47,725.203779314004,91,84
"701","Indiana-Brown",2020-07-10,43,1,284.919162470183,0,0
"702","Indiana-Carroll",2020-07-10,113,2,557.831860591401,26,0
"703","Indiana-Cass",2020-07-10,1647,10,4369.9753243652,81,36
